縣市名稱,鄉鎮市區,學生等級,學校代碼,學校名稱,公/私立,地區屬性,地址,電話,網址,班級數,男教師數,女教師數,男學生數,女學生數,原住民學生比率,上學年男畢業生數,上學年女畢業生數
[09]雲林縣,臺西鄉,國小,94679,縣立尚德國小,公立,偏遠,[636]雲林縣臺西鄉溪頂村12號,(05)6982074,http://www.sdes.ylc.edu.tw,6,6,5,36,29,1.54,6,5
[09]雲林縣,西螺鎮,國小,94683,縣立安定國小,公立,偏遠,[648]雲林縣西螺鎮河南里埔心路210號,(05)5863154,http://www.atps.ylc.edu.tw,8,7,12,71,73,0,13,20
[09]雲林縣,西螺鎮,國小,94687,縣立文興國小,公立,偏遠,[648]雲林縣西螺鎮新豐里新社路257號,(05)5863174,http://www.wses.ylc.edu.tw,7,4,10,92,56,0,16,14
[09]雲林縣,二崙鄉,國小,94688,縣立二崙國小,公立,偏遠,[649]雲林縣二崙鄉崙東村中興路36號,(05)5982241,http://www.elps.ylc.edu.tw,16,9,22,163,191,2.26,34,24
[09]雲林縣,二崙鄉,國小,94689,縣立三和國小,公立,偏遠,[649]雲林縣二崙鄉三和村二鄰17號,(05)5982795,http://www.shoes.ylc.edu.tw,6,6,5,28,22,2,5,4
[09]雲林縣,二崙鄉,國小,94690,縣立油車國小,公立,偏遠,[649]雲林縣二崙鄉港後村港後路60號,(05)5982600,http://www.yces.ylc.edu.tw/html/index/index.php,10,9,11,93,81,0,18,15
[09]雲林縣,二崙鄉,國小,94691,縣立大同國小,公立,偏遠,[649]雲林縣二崙鄉大同村大同路5號,(05)5982996,http://www.tatps.ylc.edu.tw,6,7,5,29,19,0,5,7
[09]雲林縣,二崙鄉,國小,94692,縣立永定國小,公立,偏遠,[649]雲林縣二崙鄉永定村永定路238號,(05)5982796,http://www.ydes.ylc.edu.tw,6,3,10,71,62,0.75,14,12
[09]雲林縣,二崙鄉,國小,94693,縣立義賢國小,公立,偏遠,[649]雲林縣二崙鄉楊賢村楊賢路1號,(05)5982797,http://www.ysps.ylc.edu.tw,6,5,8,61,53,0,18,13
[09]雲林縣,二崙鄉,國小,94694,縣立旭光國小,公立,偏遠,[649]雲林縣二崙鄉大庄村酒姑村54號,(05)5982601,http://www.sges.ylc.edu.tw,6,8,4,30,35,0,9,10
[09]雲林縣,二崙鄉,國小,94695,縣立來惠國小,公立,偏遠,[649]雲林縣二崙鄉來惠村來惠路12號,(05)5982995,http://www.lhps.ylc.edu.tw,5,5,5,19,14,0,3,5
[09]雲林縣,崙背鄉,國小,94697,縣立豐榮國小,公立,偏遠,[637]雲林縣崙背鄉豐榮村豐榮路21號,(05)6552006,http://www.flps.ylc.edu.tw,6,6,7,51,42,9.68,14,7
[09]雲林縣,崙背鄉,國小,94698,縣立大有國小,公立,偏遠,[637]雲林縣崙背鄉大有村一鄰14號,(05)6962741,http://www.dyes.ylc.edu.tw,6,7,5,27,22,0,5,8
[09]雲林縣,崙背鄉,國小,94699,縣立中和國小,公立,偏遠,[637]雲林縣崙背鄉草湖村二鄰2號,(05)6552384,http://www.jhes.ylc.edu.tw,6,5,7,46,37,0,13,12
[09]雲林縣,崙背鄉,國小,94700,縣立陽明國小,公立,偏遠,[637]雲林縣崙背鄉水尾村頂街1號,(05)6967670,http://www.ymes.ylc.edu.tw,6,6,6,35,28,3.17,10,7
[09]雲林縣,崙背鄉,國小,94701,縣立東興國小,公立,偏遠,[637]雲林縣崙背鄉羅厝村東興路1號,(05)6962164,http://www.dses.ylc.edu.tw,12,8,12,96,123,2.74,25,25
[09]雲林縣,麥寮鄉,國小,94702,縣立麥寮國小,公立,偏遠,[638]雲林縣麥寮鄉麥津村中山路260號,(05)6932266,http://www.mles.ylc.edu.tw,54,28,69,654,593,1.84,117,94
[09]雲林縣,麥寮鄉,國小,94703,縣立橋頭國小,公立,偏遠,[638]雲林縣麥寮鄉橋頭村仁德路248號,(05)6912358,http://www.chtes.ylc.edu.tw,30,20,36,326,335,4.99,63,65
[09]雲林縣,麥寮鄉,國小,94704,縣立明禮國小,公立,偏遠,[638]雲林縣麥寮鄉崙後村92號,(05)6932244,http://163.27.218.130/xoops/,6,4,8,26,30,0,7,5
[09]雲林縣,麥寮鄉,國小,94705,縣立興華國小,公立,偏遠,[638]雲林縣麥寮鄉興華村興化路1號,(05)6932574,http://www.shps.ylc.edu.tw,6,6,5,25,19,0,2,7
[09]雲林縣,麥寮鄉,國小,94706,縣立豐安國小,公立,偏遠,[638]雲林縣麥寮鄉後安村227號,(05)6932759,http://www.faes.ylc.edu.tw,6,3,9,51,49,0,14,17
[09]雲林縣,北港鎮,國小,94709,縣立好收國小,公立,偏遠,[651]雲林縣北港鎮好收里好收路20號,(05)7922254,http://www.hsps.ylc.edu.tw,6,5,7,22,20,2.38,4,6
[09]雲林縣,北港鎮,國小,94710,縣立育英國小,公立,偏遠,[651]雲林縣北港鎮番溝里84號,(05)7921224,http://www.yyes.ylc.edu.tw,6,4,8,17,11,0,8,9
[09]雲林縣,北港鎮,國小,94711,縣立東榮國小,公立,偏遠,[651]雲林縣北港鎮溝皂里174號,(05)7921304,http://www.dles.ylc.edu.tw,6,1,12,27,18,0,7,3
[09]雲林縣,北港鎮,國小,94712,縣立朝陽國小,公立,偏遠,[651]雲林縣北港鎮扶朝里76號,(05)7832904,http://www.cyes.ylc.edu.tw,6,7,5,20,18,0,4,4
[09]雲林縣,北港鎮,國小,94713,縣立辰光國小,公立,偏遠,[651]雲林縣北港鎮新厝里49號,(05)7834320,http://www.cgps.ylc.edu.tw,6,4,8,25,25,0,5,4
[09]雲林縣,北港鎮,國小,94714,縣立僑美國小,公立,偏遠,[651]雲林縣北港鎮草湖里華勝路655號,(05)7832307,http://www.cmes.ylc.edu.tw,6,3,9,31,50,1.23,6,8
[09]雲林縣,元長鄉,國小,94716,縣立新生國小,公立,偏遠,[655]雲林縣元長鄉瓦搖村新生路11號,(05)7983093,http://www.ssps.ylc.edu.tw,6,4,8,45,45,3.33,8,5
[09]雲林縣,元長鄉,國小,94717,縣立客厝國小,公立,偏遠,[655]雲林縣元長鄉頂寮村11號,(05)7882718,http://www.kcps.ylc.edu.tw,6,4,9,52,59,0,13,11
[09]雲林縣,元長鄉,國小,94718,縣立山內國小,公立,偏遠,[655]雲林縣元長鄉山內村南山路3號,(05)7882152,http://www.snes.ylc.edu.tw,6,6,6,12,11,0,8,3
[09]雲林縣,元長鄉,國小,94719,縣立仁德國小,公立,偏遠,[655]雲林縣元長鄉內寮村內寮路6號,(05)7861976,http://www.rdps.ylc.edu.tw,6,5,6,35,31,0,10,8
[09]雲林縣,元長鄉,國小,94720,縣立忠孝國小,公立,偏遠,[655]雲林縣元長鄉龍岩村148號,(05)7882096,http://www.jshes.ylc.edu.tw,6,4,8,15,24,0,6,7
[09]雲林縣,元長鄉,國小,94721,縣立仁愛國小,公立,偏遠,[655]雲林縣元長鄉潭西村潭內路1號,(05)7882710,http://www.raes.ylc.edu.tw,6,7,6,12,8,0,6,3
[09]雲林縣,元長鄉,國小,94722,縣立信義國小,公立,偏遠,[655]雲林縣元長鄉五塊村北水路8號,(05)7882712,http://163.27.222.196,6,5,6,17,11,0,0,1
[09]雲林縣,元長鄉,國小,94723,縣立和平國小,公立,偏遠,[655]雲林縣元長鄉子茂村4號,(05)7882684,http://www.hpes.ylc.edu.tw,6,4,8,27,17,0,3,3
[09]雲林縣,四湖鄉,國小,94724,縣立四湖國小,公立,偏遠,[654]雲林縣四湖鄉四湖村中山東路37號,(05)7872100,http://www.shes.ylc.edu.tw,12,8,17,115,133,0.4,28,31
[09]雲林縣,四湖鄉,國小,94725,縣立東光國小,公立,偏遠,[654]雲林縣四湖鄉溪底村成功路11號,(05)7821728,http://www.tkes.ylc.edu.tw,6,7,5,14,13,0,4,2
[09]雲林縣,四湖鄉,國小,94726,縣立飛沙國小,公立,特偏,[654]雲林縣四湖鄉飛沙村大同路26號,(05)7723688,http://www.fses.ylc.edu.tw,6,3,9,13,20,0,3,6
[09]雲林縣,四湖鄉,國小,94727,縣立林厝國小,公立,偏遠,[654]雲林縣四湖鄉林東村中華路1號,(05)7721320,http://www.lotps.ylc.edu.tw,6,6,5,23,22,0,9,3
[09]雲林縣,四湖鄉,國小,94728,縣立三崙國小,公立,特偏,[654]雲林縣四湖鄉崙南村延平南路18號,(05)7721044,http://www.sales.ylc.edu.tw,6,4,9,34,28,0,9,7
[09]雲林縣,四湖鄉,國小,94729,縣立建陽國小,公立,偏遠,[654]雲林縣四湖鄉箔子村箔子寮333號,(05)7721851,http://www.jyes.ylc.edu.tw,6,6,6,35,32,0,14,6
[09]雲林縣,四湖鄉,國小,94730,縣立南光國小,公立,偏遠,[654]雲林縣四湖鄉蔡厝村蔡厝路90號,(05)7872434,http://www.nges.ylc.edu.tw,6,3,9,23,14,5.41,4,6
[09]雲林縣,四湖鄉,國小,94731,縣立鹿場國小,公立,偏遠,[654]雲林縣四湖鄉鹿場村中鹿場路27號,(05)7872454,http://www.lcps.ylc.edu.tw,6,3,10,20,16,2.78,3,1
[09]雲林縣,四湖鄉,國小,94732,縣立明德國小,公立,偏遠,[654]雲林縣四湖鄉溪尾村中溪尾30號,(05)7872450,http://www.mdps.ylc.edu.tw,5,6,5,15,11,0,2,3
[09]雲林縣,四湖鄉,國小,94733,縣立建華國小,公立,偏遠,[654]雲林縣四湖鄉羊稠村建華路35號,(05)7875635,http://www.jahes.ylc.edu.tw,6,3,8,14,12,0,1,3
[09]雲林縣,四湖鄉,國小,94734,縣立內湖國小,公立,偏遠,[654]雲林縣四湖鄉內湖村三塊厝123號,(05)7872054,http://163.27.223.176/dyna/webs/index.php?account=admin,6,3,8,9,13,0,2,2
[09]雲林縣,口湖鄉,國小,94735,縣立口湖國小,公立,偏遠,[653]雲林縣口湖鄉湖東村文明路103巷46號,(05)7892154,http://www.khps.ylc.edu.tw,14,8,20,111,89,1,19,14
[09]雲林縣,口湖鄉,國小,94736,縣立文光國小,公立,偏遠,[653]雲林縣口湖鄉梧南村文光路100號,(05)7907189,http://www.wgps.ylc.edu.tw,17,16,16,109,95,1.47,29,20
[09]雲林縣,口湖鄉,國小,94737,縣立金湖國小,公立,偏遠,[653]雲林縣口湖鄉港東村民主路15號,(05)7971188,http://www.chps.ylc.edu.tw,6,3,9,34,21,0,4,4
[09]雲林縣,口湖鄉,國小,94738,縣立下崙國小,公立,偏遠,[653]雲林縣口湖鄉崙中村福安路200號,(05)7991184,http://www.shlps.ylc.edu.tw,8,6,10,84,80,1.22,17,13
[09]雲林縣,口湖鄉,國小,94739,縣立興南國小,公立,偏遠,[653]雲林縣口湖鄉埔南村9號,(05)7892190,http://www.hnps.ylc.edu.tw,6,3,9,15,12,0,5,3
[09]雲林縣,口湖鄉,國小,94740,縣立崇文國小,公立,偏遠,[653]雲林縣口湖鄉蚵寮村崇文路二段285號,(05)7892186,http://tw.school.uschoolnet.com/?id=es00002129,6,4,7,32,22,0,7,3
[09]雲林縣,口湖鄉,國小,94741,縣立成龍國小,公立,偏遠,[653]雲林縣口湖鄉成龍村201號,(05)7971187,http://www.cles.ylc.edu.tw,6,4,7,36,32,1.47,6,4
[09]雲林縣,口湖鄉,國小,94742,縣立臺興國小,公立,偏遠,[653]雲林縣口湖鄉台子村台興路130號,(05)7971494,http://www.tses.ylc.edu.tw,6,6,6,46,32,0,14,8
[09]雲林縣,口湖鄉,國小,94743,縣立頂湖國小,公立,偏遠,[653]雲林縣口湖鄉頂湖村121號,(05)7892185,http://www.dhps.ylc.edu.tw,6,4,7,33,20,0,4,2
[09]雲林縣,水林鄉,國小,94746,縣立蔦松國小,公立,偏遠,[652]雲林縣水林鄉松中村蔦松路213號,(05)7841230,http://www.nses.ylc.edu.tw,6,4,8,33,35,0,9,1
[09]雲林縣,水林鄉,國小,94747,縣立尖山國小,公立,偏遠,[652]雲林縣水林鄉大山村大山路6號,(05)7851756,http://www.chses.ylc.edu.tw,6,3,10,28,22,4,2,8
[09]雲林縣,水林鄉,國小,94748,縣立宏仁國小,公立,偏遠,[652]雲林縣水林鄉灣東村宏仁路30號,(05)7857080,http://www.hres.ylc.edu.tw,6,4,8,40,38,0,11,8
[09]雲林縣,水林鄉,國小,94749,縣立文正國小,公立,偏遠,[652]雲林縣水林鄉山腳村蕃東路1號,(05)7841051,http://www.wzes.ylc.edu.tw,6,4,7,23,23,0,3,2
[09]雲林縣,水林鄉,國小,94750,縣立誠正國小,公立,偏遠,[652]雲林縣水林鄉蘇秦村1號,(05)7921114,http://www.cjes.ylc.edu.tw,6,9,3,22,13,0,6,3
[09]雲林縣,水林鄉,國小,94751,縣立中興國小,公立,特偏,[652]雲林縣水林鄉瓊埔村148號,(05)7841064,http://163.27.228.65,5,5,5,11,12,0,2,5
[09]雲林縣,水林鄉,國小,94753,縣立水燦林國小,公立,偏遠,[652]雲林縣水林鄉水北村水林路6號,(05)7852845,http://www.tlps.ylc.edu.tw,19,7,30,201,144,0.29,52,42
[09]雲林縣,水林鄉,國小,94754,縣立大興國小,公立,偏遠,[652]雲林縣水林鄉大溝村1號,(05)7851300,http://www.dsps.ylc.edu.tw,6,6,5,14,16,0,5,1
[10]嘉義縣,朴子市,國小,104603,縣立雙溪國小,公立,偏遠,[613]嘉義縣朴子市雙溪里30號,(05)3795549,http://www.ssps.cyc.edu.tw,6,5,6,33,27,0,5,3
[10]嘉義縣,朴子市,國小,104604,縣立竹村國小,公立,偏遠,[613]嘉義縣朴子市竹村里36號,(05)3693628,http://www.jtps.cyc.edu.tw,6,7,6,47,32,5.06,14,4
[10]嘉義縣,朴子市,國小,104605,縣立松梅國小,公立,偏遠,[613]嘉義縣朴子市松華里345號,(05)3691083,http://www.smps.cyc.edu.tw,6,2,9,38,45,1.2,19,4
[10]嘉義縣,朴子市,國小,104606,縣立大鄉國小,公立,偏遠,[613]嘉義縣朴子市大鄉里560號,(05)3792952,http://www.dsps.cyc.edu.tw,6,4,7,33,42,1.33,12,8
[10]嘉義縣,布袋鎮,國小,104608,縣立景山國小,公立,偏遠,[625]嘉義縣布袋鎮東港里136號,(05)3472734,http://www.jsps.cyc.edu.tw,12,8,12,39,45,0,15,7
[10]嘉義縣,布袋鎮,國小,104609,縣立永安國小,公立,偏遠,[625]嘉義縣布袋鎮永安里126之2號,(05)3472654,http://www.yaps.cyc.edu.tw,6,7,5,18,16,0,1,4
[10]嘉義縣,布袋鎮,國小,104611,縣立貴林國小,公立,偏遠,[625]嘉義縣布袋鎮樹林里82號,(05)3451641,http://www.glps.cyc.edu.tw,6,2,10,11,16,0,1,9
[10]嘉義縣,布袋鎮,國小,104612,縣立新塭國小,公立,偏遠,[625]嘉義縣布袋鎮新民里374號,(05)3431064,http://www.sups.cyc.edu.tw,7,5,8,71,52,0,21,15
[10]嘉義縣,布袋鎮,國小,104613,縣立新岑國小,公立,偏遠,[625]嘉義縣布袋鎮新岑里4號,(05)3431525,http://www.scps.cyc.edu.tw,6,5,7,18,19,2.7,1,8
[10]嘉義縣,布袋鎮,國小,104614,縣立好美國小,公立,偏遠,[625]嘉義縣布袋鎮好美里106號,(05)3431524,http://www.hmes.cyc.edu.tw,6,7,4,23,17,0,4,2
[10]嘉義縣,大林鎮,國小,104617,縣立中林國小,公立,偏遠,[622]嘉義縣大林鎮中林里九鄰147號,(05)2653941,http://www.cles.cyc.edu.tw,6,7,7,25,38,0,2,0
[10]嘉義縣,大林鎮,國小,104618,縣立排路國小,公立,偏遠,[622]嘉義縣大林鎮排路里231號,(05)2694974,http://www.plps.cyc.edu.tw,4,2,8,9,8,0,5,4
[10]嘉義縣,大林鎮,國小,104620,縣立社團國小,公立,偏遠,[622]嘉義縣大林鎮三角里下林頭51號,(05)2952504,http://www.stps.cyc.edu.tw,6,3,9,13,13,0,7,5
[10]嘉義縣,民雄鄉,國小,104624,縣立菁埔國小,公立,偏遠,[621]嘉義縣民雄鄉菁埔村130之3號,(05)2262581,http://www.cpps.cyc.edu.tw,6,2,9,37,36,0,6,5
[10]嘉義縣,民雄鄉,國小,104627,縣立松山國小,公立,偏遠,[621]嘉義縣民雄鄉松山村松仔腳43之1號,(05)2721831,http://www.sses.cyc.edu.tw,6,6,6,17,17,0,7,8
[10]嘉義縣,溪口鄉,國小,104630,縣立美林國小,公立,偏遠,[623]嘉義縣溪口鄉美北村78之3號,(05)2691150,http://www.mlps.cyc.edu.tw,6,6,5,21,24,0,5,4
[10]嘉義縣,溪口鄉,國小,104631,縣立柴林國小,公立,偏遠,[623]嘉義縣溪口鄉柴林村107號,(05)2691440,http://www.chlps.cyc.edu.tw,6,2,9,15,18,0,10,7
[10]嘉義縣,溪口鄉,國小,104632,縣立柳溝國小,公立,偏遠,[623]嘉義縣溪口鄉柳溝村南靖厝5號,(05)2691071,http://www.lgps.cyc.edu.tw,12,11,10,57,40,0,11,5
[10]嘉義縣,新港鄉,國小,104636,縣立古民國小,公立,偏遠,[616]嘉義縣新港鄉古民村161號,(05)3742154,http://www.gmps.cyc.edu.tw,6,9,2,23,14,0,4,4
[10]嘉義縣,新港鄉,國小,104637,縣立復興國小,公立,偏遠,[616]嘉義縣新港鄉北崙村75之4號,(05)3760424,http://www.fsps.cyc.edu.tw,6,7,5,28,15,0,11,7
[10]嘉義縣,新港鄉,國小,104638,縣立安和國小,公立,偏遠,[616]嘉義縣新港鄉安和村46號,(05)3772940,http://www.ahps.cyc.edu.tw,6,7,4,15,16,0,6,1
[10]嘉義縣,六腳鄉,國小,104640,縣立六腳國小,公立,偏遠,[615]嘉義縣六腳鄉六腳村105號,(05)3781403,http://www.ljps.cyc.edu.tw,6,6,5,25,33,1.72,7,8
[10]嘉義縣,六腳鄉,國小,104642,縣立灣內國小,公立,偏遠,[615]嘉義縣六腳鄉灣南村6號,(05)3802306,http://www.wnps.cyc.edu.tw,6,6,7,42,36,0,9,10
[10]嘉義縣,六腳鄉,國小,104643,縣立更寮國小,公立,偏遠,[615]嘉義縣六腳鄉更寮村19號,(05)3796309,http://www.gles.cyc.edu.tw,6,4,7,22,10,3.13,9,6
[10]嘉義縣,東石鄉,國小,104647,縣立東石國小,公立,偏遠,[614]嘉義縣東石鄉猿樹村117號,(05)3732295,http://www.tsps.cyc.edu.tw,13,10,12,92,58,0.67,16,15
[10]嘉義縣,東石鄉,國小,104648,縣立塭港國小,公立,偏遠,[614]嘉義縣東石鄉塭港村170號,(05)3732653,http://www.ugps.cyc.edu.tw,6,9,4,55,36,1.1,7,7
[10]嘉義縣,東石鄉,國小,104649,縣立三江國小,公立,偏遠,[614]嘉義縣東石鄉三家村16號,(05)3732634,http://www.sjps.cyc.edu.tw,6,4,8,32,18,0,4,6
[10]嘉義縣,東石鄉,國小,104650,縣立龍港國小,公立,偏遠,[614]嘉義縣東石鄉龍港村113號,(05)3732671,http://www.lges.cyc.edu.tw,6,5,8,21,26,0,5,6
[10]嘉義縣,東石鄉,國小,104651,縣立下楫國小,公立,偏遠,[614]嘉義縣東石鄉下楫村147號,(05)3601508,http://www.sjes.cyc.edu.tw,6,7,6,48,25,0,10,8
[10]嘉義縣,東石鄉,國小,104652,縣立港墘國小,公立,偏遠,[614]嘉義縣東石鄉港墘村64號,(05)3795350,http://www.kcps.cyc.edu.tw,6,4,7,33,26,0,3,5
[10]嘉義縣,東石鄉,國小,104653,縣立龍崗國小,公立,偏遠,[614]嘉義縣東石鄉西崙村131號,(05)3451070,http://www.logps.cyc.edu.tw,6,5,6,21,21,0,8,9
[10]嘉義縣,東石鄉,國小,104654,縣立網寮國小,公立,偏遠,[614]嘉義縣東石鄉網寮村鹽田27號,(05)3451544,http://www.wlps.cyc.edu.tw,6,5,7,26,15,0,4,7
[10]嘉義縣,鹿草鄉,國小,104656,縣立重寮國小,公立,偏遠,[611]嘉義縣鹿草鄉重寮村160號,(05)3752544,http://www.clps.cyc.edu.tw,6,7,5,14,27,0,3,0
[10]嘉義縣,鹿草鄉,國小,104657,縣立下潭國小,公立,偏遠,[611]嘉義縣鹿草鄉光潭村196號,(05)3651544,http://www.htps.cyc.edu.tw,6,4,9,35,24,1.69,8,6
[10]嘉義縣,鹿草鄉,國小,104658,縣立碧潭國小,公立,偏遠,[611]嘉義縣鹿草鄉碧潭村184號,(05)3652001,http://www.btps.cyc.edu.tw,4,3,9,5,9,0,1,2
[10]嘉義縣,鹿草鄉,國小,104659,縣立竹園國小,公立,偏遠,[611]嘉義縣鹿草鄉松竹村69號,(05)3650524,http://www.jyps.cyc.edu.tw,6,8,4,15,14,0,2,3
[10]嘉義縣,義竹鄉,國小,104663,縣立光榮國小,公立,偏遠,[624]嘉義縣義竹鄉東光村64號,(05)3420104,http://www.krps.cyc.edu.tw,6,4,8,20,18,0,6,0
[10]嘉義縣,義竹鄉,國小,104665,縣立過路國小,公立,偏遠,[624]嘉義縣義竹鄉西過村279號,(05)3437884,http://www.gulps.cyc.edu.tw,6,7,5,20,14,0,4,6
[10]嘉義縣,義竹鄉,國小,104666,縣立和順國小,公立,偏遠,[624]嘉義縣義竹鄉官順村356號,(05)3436121,http://www.hsps.cyc.edu.tw,6,2,9,23,24,0,4,5
[10]嘉義縣,義竹鄉,國小,104668,縣立南興國小,公立,偏遠,[624]嘉義縣義竹鄉新店村77號,(05)3427394,http://www.nses.cyc.edu.tw,12,7,13,37,28,0,7,5
[10]嘉義縣,水上鄉,國小,104677,縣立義興國小,公立,偏遠,[608]嘉義縣水上鄉義興村2之1號,(05)2890096,http://www.ysps.cyc.edu.tw,6,6,7,23,19,0,9,6
[10]嘉義縣,水上鄉,國小,104678,縣立成功國小,公立,偏遠,[608]嘉義縣水上鄉三界村153號,(05)2393485,http://www.ckps.cyc.edu.tw,6,7,5,24,22,0,5,5
[10]嘉義縣,水上鄉,國小,104680,縣立南靖國小,公立,偏遠,[608]嘉義縣水上鄉靖和村46號,(05)2682004,http://www.njps.cyc.edu.tw,6,5,7,24,30,0,7,12
[10]嘉義縣,中埔鄉,國小,104682,縣立大有國小,公立,偏遠,[606]嘉義縣中埔鄉裕民村石頭厝17之1號,(05)2531561,http://www.dyps.cyc.edu.tw,6,4,9,10,10,0,3,0
[10]嘉義縣,中埔鄉,國小,104683,縣立中山國小,公立,偏遠,[606]嘉義縣中埔鄉石弄村22號,(05)2531231,http://www.csps.cyc.edu.tw,6,5,9,27,28,0,4,6
[10]嘉義縣,中埔鄉,國小,104688,縣立沄水國小,公立,偏遠,[606]嘉義縣中埔鄉沄水村五鄰16號,(05)2531654,http://www.yses.cyc.edu.tw,6,6,5,25,19,0,3,8
[10]嘉義縣,中埔鄉,國小,104692,縣立灣潭國小,公立,偏遠,[606]嘉義縣中埔鄉灣潭村下庄1之1號,(05)2531660,http://www.utps.cyc.edu.tw,6,7,4,8,15,4.35,5,2
[10]嘉義縣,番路鄉,國小,104694,縣立內甕國小,公立,偏遠,[602]嘉義縣番路鄉內甕村3鄰1之1號,(05)2591434,http://www.nwps.cyc.edu.tw,6,6,6,20,12,9.38,3,3
[10]嘉義縣,番路鄉,國小,104695,縣立黎明國小,公立,偏遠,[602]嘉義縣番路鄉觸口村觸口164號,(05)2591194,http://www.limps.cyc.edu.tw,6,6,6,16,16,46.88,6,4
[10]嘉義縣,番路鄉,國小,104696,縣立大湖國小,公立,特偏,[602]嘉義縣番路鄉大湖村下坪仔8號,(05)2581159,http://www.dhes.cyc.edu.tw,5,7,5,6,7,0,5,2
[10]嘉義縣,番路鄉,國小,104698,縣立隙頂國小,公立,特偏,[602]嘉義縣番路鄉公田村隙頂40號,(05)2586218,http://www.sdps.cyc.edu.tw,6,7,5,13,21,5.88,5,7
[10]嘉義縣,竹崎鄉,國小,104702,縣立龍山國小,公立,偏遠,[604]嘉義縣竹崎鄉龍山村水道70號,(05)2612843,http://www.lsps.cyc.edu.tw,6,6,5,13,19,0,1,1
[10]嘉義縣,竹崎鄉,國小,104707,縣立桃源國小,公立,偏遠,[604]嘉義縣竹崎鄉桃源村七鄰78號,(05)2541077,http://www.typs.cyc.edu.tw,6,5,7,27,13,0,5,0
[10]嘉義縣,竹崎鄉,國小,104708,縣立中和國小,公立,特偏,[604]嘉義縣竹崎鄉中和村奮起湖215號,(05)2561013,http://www.chps.cyc.edu.tw,5,4,8,12,15,22.22,3,0
[10]嘉義縣,竹崎鄉,國小,104709,縣立中興國小,公立,特偏,[604]嘉義縣竹崎鄉中和村石棹10-1號,(05)2561021,http://www.cses.cyc.edu.tw,6,5,8,19,21,10,4,2
[10]嘉義縣,竹崎鄉,國小,104710,縣立光華國小,公立,特偏,[604]嘉義縣竹崎鄉光華村四鄰10號,(05)2561074,http://www.ghps.cyc.edu.tw,4,5,5,7,6,0,1,0
[10]嘉義縣,竹崎鄉,國小,104712,縣立義仁國小,公立,偏遠,[604]嘉義縣竹崎鄉義和村山子門22號,(05)2110534,http://www.yrps.cyc.edu.tw,6,6,5,29,35,0,7,8
[10]嘉義縣,竹崎鄉,國小,104713,縣立沙坑國小,公立,偏遠,[604]嘉義縣竹崎鄉沙坑村57之2號,(05)2611244,http://www.sakps.cyc.edu.tw,5,5,6,10,8,11.11,2,1
[10]嘉義縣,梅山鄉,國小,104716,縣立梅圳國小,公立,特偏,[603]嘉義縣梅山鄉圳南村三源23號,(05)2621615,http://www.mjps.cyc.edu.tw,6,6,6,20,8,0,5,4
[10]嘉義縣,梅山鄉,國小,104717,縣立太平國小,公立,特偏,[603]嘉義縣梅山鄉太平村4號,(05)2571004,http://www.tpps.cyc.edu.tw,6,4,10,13,16,0,1,3
